,Date,NO2_nearest_1,PM10_nearest_1,NO2_nearest_2,O3_own,hour,day,month,day_of_week,code,lon,lat
7623,2023-11-14 14:00:00,13.0,25.045635738831617,31.0,60.0,14,14,11,1,ES1983A,2.082141,41.32177
7624,2023-11-14 15:00:00,14.0,25.045635738831617,29.0,60.0,15,14,11,1,ES1983A,2.082141,41.32177
7625,2023-11-14 16:00:00,23.0,25.045635738831617,29.4,51.0,16,14,11,1,ES1983A,2.082141,41.32177
7626,2023-11-14 17:00:00,34.0,25.045635738831617,29.5,40.0,17,14,11,1,ES1983A,2.082141,41.32177
7627,2023-11-14 18:00:00,49.0,25.045635738831617,31.7,23.0,18,14,11,1,ES1983A,2.082141,41.32177
7628,2023-11-14 19:00:00,41.0,25.045635738831617,30.7,25.0,19,14,11,1,ES1983A,2.082141,41.32177
7629,2023-11-14 20:00:00,49.0,25.045635738831617,27.5,10.0,20,14,11,1,ES1983A,2.082141,41.32177
7630,2023-11-14 21:00:00,56.0,25.045635738831617,26.6,4.0,21,14,11,1,ES1983A,2.082141,41.32177
7631,2023-11-14 22:00:00,54.0,25.045635738831617,25.4,3.0,22,14,11,1,ES1983A,2.082141,41.32177
7632,2023-11-14 23:00:00,47.0,26.76,25.5,3.0,23,14,11,1,ES1983A,2.082141,41.32177
7633,2023-11-15 00:00:00,24.0,26.76,27.8,18.0,0,15,11,2,ES1983A,2.082141,41.32177
7634,2023-11-15 01:00:00,8.0,26.76,34.0,42.0,1,15,11,2,ES1983A,2.082141,41.32177
7635,2023-11-15 02:00:00,10.0,26.76,30.5,30.0,2,15,11,2,ES1983A,2.082141,41.32177
7636,2023-11-15 03:00:00,17.0,26.76,36.3,22.0,3,15,11,2,ES1983A,2.082141,41.32177
7637,2023-11-15 04:00:00,26.0,26.76,32.5,10.0,4,15,11,2,ES1983A,2.082141,41.32177
7638,2023-11-15 05:00:00,39.0,26.76,30.3,3.0,5,15,11,2,ES1983A,2.082141,41.32177
7639,2023-11-15 06:00:00,42.0,26.76,29.0,2.0,6,15,11,2,ES1983A,2.082141,41.32177
7640,2023-11-15 07:00:00,47.0,26.76,30.4,4.0,7,15,11,2,ES1983A,2.082141,41.32177
7641,2023-11-15 08:00:00,48.0,26.76,32.7,7.0,8,15,11,2,ES1983A,2.082141,41.32177
7642,2023-11-15 09:00:00,47.0,26.76,34.7,19.0,9,15,11,2,ES1983A,2.082141,41.32177
7643,2023-11-15 10:00:00,26.0,26.76,35.8,54.0,10,15,11,2,ES1983A,2.082141,41.32177
7644,2023-11-15 11:00:00,21.0,26.76,35.0,57.0,11,15,11,2,ES1983A,2.082141,41.32177
7645,2023-11-15 12:00:00,16.0,26.76,34.1,60.0,12,15,11,2,ES1983A,2.082141,41.32177
7646,2023-11-15 13:00:00,13.0,26.76,34.8,64.0,13,15,11,2,ES1983A,2.082141,41.32177
7647,2023-11-15 14:00:00,21.0,26.76,36.6,64.0,14,15,11,2,ES1983A,2.082141,41.32177
7648,2023-11-15 15:00:00,19.0,26.76,38.5,62.0,15,15,11,2,ES1983A,2.082141,41.32177
7649,2023-11-15 16:00:00,24.0,26.76,35.0,61.0,16,15,11,2,ES1983A,2.082141,41.32177
7650,2023-11-15 17:00:00,23.0,26.76,37.6,53.0,17,15,11,2,ES1983A,2.082141,41.32177
7651,2023-11-15 18:00:00,32.0,26.76,37.3,47.0,18,15,11,2,ES1983A,2.082141,41.32177
7652,2023-11-15 19:00:00,22.0,26.76,37.1,31.0,19,15,11,2,ES1983A,2.082141,41.32177
7653,2023-11-15 20:00:00,28.0,26.76,37.0,23.0,20,15,11,2,ES1983A,2.082141,41.32177
7654,2023-11-15 21:00:00,51.0,26.76,37.7,17.0,21,15,11,2,ES1983A,2.082141,41.32177
7655,2023-11-15 22:00:00,54.0,26.76,34.0,6.0,22,15,11,2,ES1983A,2.082141,41.32177
7656,2023-11-15 23:00:00,39.0,34.96,31.9,5.0,23,15,11,2,ES1983A,2.082141,41.32177
7657,2023-11-16 00:00:00,37.0,34.96,25.3,13.0,0,16,11,3,ES1983A,2.082141,41.32177
7658,2023-11-16 01:00:00,28.0,34.96,27.1,16.0,1,16,11,3,ES1983A,2.082141,41.32177
7659,2023-11-16 02:00:00,33.0,34.96,23.9,6.0,2,16,11,3,ES1983A,2.082141,41.32177
7660,2023-11-16 03:00:00,23.0,34.96,23.7,12.0,3,16,11,3,ES1983A,2.082141,41.32177
7661,2023-11-16 04:00:00,14.0,34.96,22.7,30.0,4,16,11,3,ES1983A,2.082141,41.32177
7662,2023-11-16 05:00:00,16.0,34.96,22.8,36.0,5,16,11,3,ES1983A,2.082141,41.32177
7663,2023-11-16 06:00:00,45.0,34.96,20.9,4.0,6,16,11,3,ES1983A,2.082141,41.32177
7664,2023-11-16 07:00:00,46.0,34.96,28.6,8.0,7,16,11,3,ES1983A,2.082141,41.32177
7665,2023-11-16 08:00:00,31.0,34.96,27.3,32.0,8,16,11,3,ES1983A,2.082141,41.32177
7666,2023-11-16 09:00:00,18.0,34.96,28.5,48.0,9,16,11,3,ES1983A,2.082141,41.32177
7667,2023-11-16 10:00:00,19.0,34.96,27.0,46.0,10,16,11,3,ES1983A,2.082141,41.32177
7668,2023-11-16 11:00:00,16.0,34.96,26.0,55.0,11,16,11,3,ES1983A,2.082141,41.32177
7669,2023-11-16 12:00:00,15.0,34.96,32.0,58.0,12,16,11,3,ES1983A,2.082141,41.32177
7670,2023-11-16 13:00:00,16.0,34.96,31.9,56.0,13,16,11,3,ES1983A,2.082141,41.32177
7671,2023-11-16 14:00:00,19.0,34.96,26.0,52.0,14,16,11,3,ES1983A,2.082141,41.32177
7672,2023-11-16 15:00:00,19.0,34.96,24.3,51.0,15,16,11,3,ES1983A,2.082141,41.32177
7673,2023-11-16 16:00:00,27.0,34.96,25.6,41.0,16,16,11,3,ES1983A,2.082141,41.32177
7674,2023-11-16 17:00:00,35.0,34.96,27.2,33.0,17,16,11,3,ES1983A,2.082141,41.32177
7675,2023-11-16 18:00:00,37.0,34.96,26.0,20.0,18,16,11,3,ES1983A,2.082141,41.32177
7676,2023-11-16 19:00:00,55.0,34.96,33.4,7.0,19,16,11,3,ES1983A,2.082141,41.32177
7677,2023-11-16 20:00:00,28.0,34.96,42.9,46.0,20,16,11,3,ES1983A,2.082141,41.32177
7678,2023-11-16 21:00:00,25.0,34.96,49.6,36.0,21,16,11,3,ES1983A,2.082141,41.32177
7679,2023-11-16 22:00:00,43.0,34.96,47.3,6.0,22,16,11,3,ES1983A,2.082141,41.32177
7680,2023-11-16 23:00:00,49.0,25.045635738831617,35.8,2.0,23,16,11,3,ES1983A,2.082141,41.32177
7681,2023-11-17 00:00:00,44.0,25.045635738831617,34.9,2.0,0,17,11,4,ES1983A,2.082141,41.32177
7682,2023-11-17 01:00:00,40.0,25.045635738831617,38.2,2.0,1,17,11,4,ES1983A,2.082141,41.32177
7683,2023-11-17 02:00:00,34.0,25.045635738831617,31.1,2.0,2,17,11,4,ES1983A,2.082141,41.32177
7684,2023-11-17 03:00:00,32.0,25.045635738831617,29.8,2.0,3,17,11,4,ES1983A,2.082141,41.32177
7685,2023-11-17 04:00:00,31.0,25.045635738831617,29.1,2.0,4,17,11,4,ES1983A,2.082141,41.32177
7686,2023-11-17 05:00:00,35.0,25.045635738831617,23.9,2.0,5,17,11,4,ES1983A,2.082141,41.32177
7687,2023-11-17 06:00:00,37.0,25.045635738831617,23.0,2.0,6,17,11,4,ES1983A,2.082141,41.32177
7688,2023-11-17 07:00:00,46.0,25.045635738831617,25.1,3.0,7,17,11,4,ES1983A,2.082141,41.32177
7689,2023-11-17 08:00:00,48.0,25.045635738831617,30.1,7.0,8,17,11,4,ES1983A,2.082141,41.32177
7690,2023-11-17 09:00:00,41.0,25.045635738831617,35.6,24.0,9,17,11,4,ES1983A,2.082141,41.32177
7691,2023-11-17 10:00:00,32.0,25.045635738831617,37.1,44.0,10,17,11,4,ES1983A,2.082141,41.32177
7692,2023-11-17 11:00:00,32.0,25.045635738831617,33.2,46.0,11,17,11,4,ES1983A,2.082141,41.32177
7693,2023-11-17 12:00:00,28.0,25.045635738831617,32.2,51.0,12,17,11,4,ES1983A,2.082141,41.32177
7694,2023-11-17 13:00:00,15.0,25.045635738831617,30.5,69.0,13,17,11,4,ES1983A,2.082141,41.32177
7695,2023-11-17 14:00:00,11.0,25.045635738831617,37.5,73.0,14,17,11,4,ES1983A,2.082141,41.32177
7696,2023-11-17 15:00:00,23.0,25.045635738831617,47.8,61.0,15,17,11,4,ES1983A,2.082141,41.32177
7697,2023-11-17 16:00:00,36.0,25.045635738831617,46.0,51.0,16,17,11,4,ES1983A,2.082141,41.32177
7698,2023-11-17 17:00:00,52.0,25.045635738831617,45.2,30.0,17,17,11,4,ES1983A,2.082141,41.32177
7699,2023-11-17 18:00:00,56.0,25.045635738831617,44.4,30.0,18,17,11,4,ES1983A,2.082141,41.32177
7700,2023-11-17 19:00:00,71.0,25.045635738831617,40.6,4.0,19,17,11,4,ES1983A,2.082141,41.32177
7701,2023-11-17 20:00:00,35.0,25.045635738831617,35.8,7.0,20,17,11,4,ES1983A,2.082141,41.32177
7702,2023-11-17 21:00:00,61.0,25.045635738831617,30.2,2.0,21,17,11,4,ES1983A,2.082141,41.32177
7703,2023-11-17 22:00:00,55.0,25.045635738831617,28.2,2.0,22,17,11,4,ES1983A,2.082141,41.32177
7704,2023-11-17 23:00:00,48.0,25.045635738831617,26.2,2.0,23,17,11,4,ES1983A,2.082141,41.32177
7705,2023-11-18 00:00:00,45.0,25.045635738831617,26.2,2.0,0,18,11,5,ES1983A,2.082141,41.32177
7706,2023-11-18 01:00:00,39.0,25.045635738831617,24.2,3.0,1,18,11,5,ES1983A,2.082141,41.32177
7707,2023-11-18 02:00:00,36.0,25.045635738831617,25.1,3.0,2,18,11,5,ES1983A,2.082141,41.32177
7708,2023-11-18 03:00:00,35.0,25.045635738831617,23.2,2.0,3,18,11,5,ES1983A,2.082141,41.32177
7709,2023-11-18 04:00:00,37.0,25.045635738831617,21.5,3.0,4,18,11,5,ES1983A,2.082141,41.32177
7710,2023-11-18 05:00:00,38.0,25.045635738831617,18.3,5.0,5,18,11,5,ES1983A,2.082141,41.32177
7711,2023-11-18 06:00:00,37.0,25.045635738831617,17.5,5.0,6,18,11,5,ES1983A,2.082141,41.32177
7712,2023-11-18 07:00:00,34.0,25.045635738831617,28.6,11.0,7,18,11,5,ES1983A,2.082141,41.32177
7713,2023-11-18 08:00:00,28.0,25.045635738831617,25.5,19.0,8,18,11,5,ES1983A,2.082141,41.32177
7714,2023-11-18 09:00:00,26.0,25.045635738831617,27.9,28.0,9,18,11,5,ES1983A,2.082141,41.32177
7715,2023-11-18 10:00:00,21.0,25.045635738831617,30.3,50.0,10,18,11,5,ES1983A,2.082141,41.32177
7716,2023-11-18 11:00:00,16.0,25.045635738831617,27.4,65.0,11,18,11,5,ES1983A,2.082141,41.32177
7717,2023-11-18 12:00:00,11.0,25.045635738831617,25.5,72.0,12,18,11,5,ES1983A,2.082141,41.32177
7718,2023-11-18 13:00:00,9.0,25.045635738831617,29.0,77.0,13,18,11,5,ES1983A,2.082141,41.32177
7719,2023-11-18 14:00:00,8.0,25.045635738831617,28.8,77.0,14,18,11,5,ES1983A,2.082141,41.32177
7720,2023-11-18 15:00:00,8.0,25.045635738831617,27.9,74.0,15,18,11,5,ES1983A,2.082141,41.32177
7721,2023-11-18 16:00:00,12.0,25.045635738831617,26.4,71.0,16,18,11,5,ES1983A,2.082141,41.32177
7722,2023-11-18 17:00:00,16.0,25.045635738831617,17.1,67.0,17,18,11,5,ES1983A,2.082141,41.32177
7723,2023-11-18 18:00:00,16.0,25.045635738831617,15.3,64.0,18,18,11,5,ES1983A,2.082141,41.32177
7724,2023-11-18 19:00:00,19.0,25.045635738831617,15.6,51.0,19,18,11,5,ES1983A,2.082141,41.32177
7725,2023-11-18 20:00:00,46.0,25.045635738831617,17.2,10.0,20,18,11,5,ES1983A,2.082141,41.32177
7726,2023-11-18 21:00:00,53.0,25.045635738831617,20.6,14.0,21,18,11,5,ES1983A,2.082141,41.32177
7727,2023-11-18 22:00:00,47.0,25.045635738831617,18.3,13.0,22,18,11,5,ES1983A,2.082141,41.32177
7728,2023-11-18 23:00:00,46.0,29.9,20.3,4.0,23,18,11,5,ES1983A,2.082141,41.32177
7729,2023-11-19 00:00:00,40.0,29.9,22.2,7.0,0,19,11,6,ES1983A,2.082141,41.32177
7730,2023-11-19 01:00:00,31.0,29.9,19.6,22.0,1,19,11,6,ES1983A,2.082141,41.32177
7731,2023-11-19 02:00:00,23.0,29.9,18.8,25.0,2,19,11,6,ES1983A,2.082141,41.32177
7732,2023-11-19 03:00:00,22.0,29.9,22.9,18.0,3,19,11,6,ES1983A,2.082141,41.32177
7733,2023-11-19 04:00:00,21.0,29.9,18.6,15.0,4,19,11,6,ES1983A,2.082141,41.32177
7734,2023-11-19 05:00:00,26.0,29.9,17.6,12.0,5,19,11,6,ES1983A,2.082141,41.32177
7735,2023-11-19 06:00:00,22.0,29.9,19.5,11.0,6,19,11,6,ES1983A,2.082141,41.32177
7736,2023-11-19 07:00:00,21.0,29.9,20.3,14.0,7,19,11,6,ES1983A,2.082141,41.32177
7737,2023-11-19 08:00:00,19.0,29.9,17.7,20.0,8,19,11,6,ES1983A,2.082141,41.32177
7738,2023-11-19 09:00:00,19.0,29.9,18.5,26.0,9,19,11,6,ES1983A,2.082141,41.32177
7739,2023-11-19 10:00:00,32.0,29.9,24.0,39.0,10,19,11,6,ES1983A,2.082141,41.32177
7740,2023-11-19 11:00:00,29.0,29.9,24.2,51.0,11,19,11,6,ES1983A,2.082141,41.32177
7741,2023-11-19 12:00:00,19.0,29.9,21.9,58.0,12,19,11,6,ES1983A,2.082141,41.32177
7742,2023-11-19 13:00:00,19.0,29.9,21.6,64.0,13,19,11,6,ES1983A,2.082141,41.32177
7743,2023-11-19 14:00:00,25.0,29.9,20.5,64.0,14,19,11,6,ES1983A,2.082141,41.32177
7744,2023-11-19 15:00:00,24.0,29.9,22.7,55.0,15,19,11,6,ES1983A,2.082141,41.32177
7745,2023-11-19 16:00:00,18.0,29.9,20.0,69.0,16,19,11,6,ES1983A,2.082141,41.32177
7746,2023-11-19 17:00:00,16.0,29.9,21.3,65.0,17,19,11,6,ES1983A,2.082141,41.32177
7747,2023-11-19 18:00:00,20.0,29.9,23.6,62.0,18,19,11,6,ES1983A,2.082141,41.32177
7748,2023-11-19 19:00:00,18.0,29.9,23.6,67.0,19,19,11,6,ES1983A,2.082141,41.32177
7749,2023-11-19 20:00:00,23.0,29.9,24.0,44.0,20,19,11,6,ES1983A,2.082141,41.32177
7750,2023-11-19 21:00:00,35.0,29.9,21.2,22.0,21,19,11,6,ES1983A,2.082141,41.32177
7751,2023-11-19 22:00:00,38.0,29.9,22.2,10.0,22,19,11,6,ES1983A,2.082141,41.32177
7752,2023-11-19 23:00:00,44.0,30.4,21.2,2.0,23,19,11,6,ES1983A,2.082141,41.32177
7753,2023-11-20 00:00:00,47.0,30.4,20.7,2.0,0,20,11,0,ES1983A,2.082141,41.32177
7754,2023-11-20 01:00:00,49.0,30.4,21.3,2.0,1,20,11,0,ES1983A,2.082141,41.32177
7755,2023-11-20 02:00:00,39.0,30.4,22.4,2.0,2,20,11,0,ES1983A,2.082141,41.32177
7756,2023-11-20 03:00:00,36.0,30.4,22.3,2.0,3,20,11,0,ES1983A,2.082141,41.32177
7757,2023-11-20 04:00:00,34.0,30.4,18.3,3.0,4,20,11,0,ES1983A,2.082141,41.32177
7758,2023-11-20 05:00:00,35.0,30.4,14.3,2.0,5,20,11,0,ES1983A,2.082141,41.32177
7759,2023-11-20 06:00:00,40.0,30.4,13.0,2.0,6,20,11,0,ES1983A,2.082141,41.32177
7760,2023-11-20 07:00:00,47.0,30.4,15.2,3.0,7,20,11,0,ES1983A,2.082141,41.32177
7761,2023-11-20 08:00:00,48.0,30.4,16.9,5.0,8,20,11,0,ES1983A,2.082141,41.32177
7762,2023-11-20 09:00:00,51.0,30.4,12.9,10.0,9,20,11,0,ES1983A,2.082141,41.32177
7763,2023-11-20 10:00:00,41.0,30.4,38.3,42.0,10,20,11,0,ES1983A,2.082141,41.32177
7764,2023-11-20 11:00:00,24.0,30.4,35.2,65.0,11,20,11,0,ES1983A,2.082141,41.32177
7765,2023-11-20 12:00:00,18.0,30.4,37.4,71.0,12,20,11,0,ES1983A,2.082141,41.32177
7766,2023-11-20 13:00:00,25.0,30.4,33.6,71.0,13,20,11,0,ES1983A,2.082141,41.32177
7767,2023-11-20 14:00:00,23.0,30.4,28.6,73.0,14,20,11,0,ES1983A,2.082141,41.32177
7768,2023-11-20 15:00:00,19.0,30.4,27.7,73.0,15,20,11,0,ES1983A,2.082141,41.32177
7769,2023-11-20 16:00:00,27.0,30.4,26.0,59.0,16,20,11,0,ES1983A,2.082141,41.32177
7770,2023-11-20 17:00:00,45.0,30.4,25.3,35.0,17,20,11,0,ES1983A,2.082141,41.32177
7771,2023-11-20 18:00:00,55.0,30.4,31.7,10.0,18,20,11,0,ES1983A,2.082141,41.32177
7772,2023-11-20 19:00:00,64.0,30.4,29.3,2.0,19,20,11,0,ES1983A,2.082141,41.32177
7773,2023-11-20 20:00:00,65.0,30.4,27.9,3.0,20,20,11,0,ES1983A,2.082141,41.32177
7774,2023-11-20 21:00:00,61.0,30.4,26.5,2.0,21,20,11,0,ES1983A,2.082141,41.32177
7775,2023-11-20 22:00:00,54.0,30.4,28.3,7.0,22,20,11,0,ES1983A,2.082141,41.32177
7776,2023-11-20 23:00:00,32.0,30.64,26.1,14.0,23,20,11,0,ES1983A,2.082141,41.32177
7777,2023-11-21 00:00:00,25.0,30.64,27.0,16.0,0,21,11,1,ES1983A,2.082141,41.32177
7778,2023-11-21 01:00:00,20.0,30.64,26.6,29.0,1,21,11,1,ES1983A,2.082141,41.32177
7779,2023-11-21 02:00:00,18.0,30.64,25.6,12.0,2,21,11,1,ES1983A,2.082141,41.32177
7780,2023-11-21 03:00:00,35.0,30.64,24.5,5.0,3,21,11,1,ES1983A,2.082141,41.32177
7781,2023-11-21 04:00:00,14.0,30.64,32.8,53.0,4,21,11,1,ES1983A,2.082141,41.32177
7782,2023-11-21 05:00:00,15.0,30.64,33.5,50.0,5,21,11,1,ES1983A,2.082141,41.32177
7783,2023-11-21 06:00:00,23.0,30.64,39.4,45.0,6,21,11,1,ES1983A,2.082141,41.32177
7784,2023-11-21 07:00:00,29.0,30.64,46.5,50.0,7,21,11,1,ES1983A,2.082141,41.32177
7785,2023-11-21 08:00:00,17.0,30.64,50.8,60.0,8,21,11,1,ES1983A,2.082141,41.32177
7786,2023-11-21 09:00:00,27.0,30.64,46.2,53.0,9,21,11,1,ES1983A,2.082141,41.32177
7787,2023-11-21 10:00:00,17.0,30.64,40.6,62.0,10,21,11,1,ES1983A,2.082141,41.32177
7788,2023-11-21 11:00:00,14.0,30.64,33.8,60.0,11,21,11,1,ES1983A,2.082141,41.32177
7789,2023-11-21 12:00:00,16.0,30.64,27.5,66.0,12,21,11,1,ES1983A,2.082141,41.32177
7790,2023-11-21 13:00:00,13.0,30.64,24.6,62.0,13,21,11,1,ES1983A,2.082141,41.32177
7791,2023-11-21 14:00:00,14.0,30.64,21.6,68.0,14,21,11,1,ES1983A,2.082141,41.32177
7792,2023-11-21 15:00:00,22.0,30.64,21.7,57.0,15,21,11,1,ES1983A,2.082141,41.32177
7793,2023-11-21 16:00:00,28.0,30.64,21.0,51.0,16,21,11,1,ES1983A,2.082141,41.32177
7794,2023-11-21 17:00:00,44.0,30.64,25.4,28.0,17,21,11,1,ES1983A,2.082141,41.32177
7795,2023-11-21 18:00:00,68.0,30.64,23.5,3.0,18,21,11,1,ES1983A,2.082141,41.32177
7796,2023-11-21 19:00:00,66.0,30.64,27.6,3.0,19,21,11,1,ES1983A,2.082141,41.32177
7797,2023-11-21 20:00:00,59.0,30.64,25.9,3.0,20,21,11,1,ES1983A,2.082141,41.32177
7798,2023-11-21 21:00:00,59.0,30.64,26.8,5.0,21,21,11,1,ES1983A,2.082141,41.32177
7799,2023-11-21 22:00:00,44.0,30.64,27.8,15.0,22,21,11,1,ES1983A,2.082141,41.32177
7800,2023-11-21 23:00:00,15.0,25.045635738831617,34.0,37.0,23,21,11,1,ES1983A,2.082141,41.32177
7801,2023-11-22 00:00:00,8.0,25.045635738831617,35.1,46.0,0,22,11,2,ES1983A,2.082141,41.32177
7802,2023-11-22 01:00:00,10.0,25.045635738831617,36.1,49.0,1,22,11,2,ES1983A,2.082141,41.32177
7803,2023-11-22 02:00:00,9.0,25.045635738831617,38.6,50.0,2,22,11,2,ES1983A,2.082141,41.32177
7804,2023-11-22 03:00:00,9.0,25.045635738831617,39.7,47.0,3,22,11,2,ES1983A,2.082141,41.32177
7805,2023-11-22 04:00:00,16.0,25.045635738831617,42.7,41.0,4,22,11,2,ES1983A,2.082141,41.32177
7806,2023-11-22 05:00:00,24.0,25.045635738831617,38.9,26.0,5,22,11,2,ES1983A,2.082141,41.32177
7807,2023-11-22 06:00:00,39.0,25.045635738831617,42.2,11.0,6,22,11,2,ES1983A,2.082141,41.32177
7808,2023-11-22 07:00:00,40.0,25.045635738831617,46.6,12.0,7,22,11,2,ES1983A,2.082141,41.32177
7809,2023-11-22 08:00:00,32.0,25.045635738831617,49.5,30.0,8,22,11,2,ES1983A,2.082141,41.32177
7810,2023-11-22 09:00:00,31.0,25.045635738831617,53.1,45.0,9,22,11,2,ES1983A,2.082141,41.32177
7811,2023-11-22 10:00:00,35.0,25.045635738831617,52.9,49.0,10,22,11,2,ES1983A,2.082141,41.32177
7812,2023-11-22 11:00:00,23.0,25.045635738831617,49.4,64.0,11,22,11,2,ES1983A,2.082141,41.32177
7813,2023-11-22 12:00:00,15.0,25.045635738831617,44.2,71.0,12,22,11,2,ES1983A,2.082141,41.32177
7814,2023-11-22 13:00:00,9.0,25.045635738831617,37.0,81.0,13,22,11,2,ES1983A,2.082141,41.32177
7815,2023-11-22 14:00:00,11.0,25.045635738831617,45.2,79.0,14,22,11,2,ES1983A,2.082141,41.32177
7816,2023-11-22 15:00:00,16.0,25.045635738831617,52.4,72.0,15,22,11,2,ES1983A,2.082141,41.32177
7817,2023-11-22 16:00:00,29.0,25.045635738831617,56.2,58.0,16,22,11,2,ES1983A,2.082141,41.32177
7818,2023-11-22 17:00:00,36.0,25.045635738831617,48.8,46.0,17,22,11,2,ES1983A,2.082141,41.32177
7819,2023-11-22 18:00:00,51.0,25.045635738831617,46.8,29.0,18,22,11,2,ES1983A,2.082141,41.32177
7820,2023-11-22 19:00:00,45.0,25.045635738831617,51.3,25.0,19,22,11,2,ES1983A,2.082141,41.32177
7821,2023-11-22 20:00:00,61.0,25.045635738831617,47.7,5.0,20,22,11,2,ES1983A,2.082141,41.32177
7822,2023-11-22 21:00:00,65.0,25.045635738831617,40.3,3.0,21,22,11,2,ES1983A,2.082141,41.32177
7823,2023-11-22 22:00:00,60.0,25.045635738831617,35.7,11.0,22,22,11,2,ES1983A,2.082141,41.32177
7824,2023-11-22 23:00:00,51.0,48.77,33.6,34.0,23,22,11,2,ES1983A,2.082141,41.32177
7825,2023-11-23 00:00:00,49.0,48.77,32.5,19.0,0,23,11,3,ES1983A,2.082141,41.32177
7826,2023-11-23 01:00:00,45.0,48.77,29.1,15.0,1,23,11,3,ES1983A,2.082141,41.32177
7827,2023-11-23 02:00:00,35.0,48.77,29.4,19.0,2,23,11,3,ES1983A,2.082141,41.32177
7828,2023-11-23 03:00:00,18.0,48.77,28.4,27.0,3,23,11,3,ES1983A,2.082141,41.32177
7829,2023-11-23 04:00:00,19.0,48.77,32.9,20.0,4,23,11,3,ES1983A,2.082141,41.32177
7830,2023-11-23 05:00:00,42.0,48.77,35.9,12.0,5,23,11,3,ES1983A,2.082141,41.32177
7831,2023-11-23 06:00:00,23.0,48.77,40.0,17.0,6,23,11,3,ES1983A,2.082141,41.32177
7832,2023-11-23 07:00:00,24.0,48.77,47.2,25.0,7,23,11,3,ES1983A,2.082141,41.32177
7833,2023-11-23 08:00:00,22.0,48.77,53.3,32.0,8,23,11,3,ES1983A,2.082141,41.32177
7834,2023-11-23 09:00:00,21.0,48.77,47.9,38.0,9,23,11,3,ES1983A,2.082141,41.32177
7835,2023-11-23 10:00:00,18.0,48.77,48.7,45.0,10,23,11,3,ES1983A,2.082141,41.32177
7836,2023-11-23 11:00:00,19.0,48.77,49.3,48.0,11,23,11,3,ES1983A,2.082141,41.32177
7837,2023-11-23 12:00:00,21.0,48.77,26.6,49.0,12,23,11,3,ES1983A,2.082141,41.32177
7838,2023-11-23 13:00:00,20.0,48.77,33.2,49.0,13,23,11,3,ES1983A,2.082141,41.32177
7839,2023-11-23 14:00:00,35.0,48.77,36.7,43.0,14,23,11,3,ES1983A,2.082141,41.32177
7840,2023-11-23 15:00:00,43.0,48.77,34.9,43.0,15,23,11,3,ES1983A,2.082141,41.32177
7841,2023-11-23 16:00:00,45.0,48.77,35.6,29.0,16,23,11,3,ES1983A,2.082141,41.32177
7842,2023-11-23 17:00:00,56.0,48.77,36.9,31.0,17,23,11,3,ES1983A,2.082141,41.32177
7843,2023-11-23 18:00:00,65.0,48.77,37.0,16.0,18,23,11,3,ES1983A,2.082141,41.32177
7844,2023-11-23 19:00:00,58.0,48.77,33.5,11.0,19,23,11,3,ES1983A,2.082141,41.32177
7845,2023-11-23 20:00:00,49.0,48.77,31.5,12.0,20,23,11,3,ES1983A,2.082141,41.32177
7846,2023-11-23 21:00:00,24.0,48.77,34.7,27.0,21,23,11,3,ES1983A,2.082141,41.32177
7847,2023-11-23 22:00:00,20.0,48.77,40.7,28.0,22,23,11,3,ES1983A,2.082141,41.32177
7848,2023-11-23 23:00:00,21.0,25.045635738831617,41.0,23.0,23,23,11,3,ES1983A,2.082141,41.32177
7849,2023-11-24 00:00:00,18.0,25.045635738831617,43.0,32.0,0,24,11,4,ES1983A,2.082141,41.32177
7850,2023-11-24 01:00:00,13.0,25.045635738831617,45.6,40.0,1,24,11,4,ES1983A,2.082141,41.32177
7851,2023-11-24 02:00:00,8.0,25.045635738831617,40.2,48.0,2,24,11,4,ES1983A,2.082141,41.32177
7852,2023-11-24 03:00:00,11.0,25.045635738831617,49.1,43.0,3,24,11,4,ES1983A,2.082141,41.32177
7853,2023-11-24 04:00:00,13.0,25.045635738831617,47.4,43.0,4,24,11,4,ES1983A,2.082141,41.32177
7854,2023-11-24 05:00:00,16.0,25.045635738831617,43.7,38.0,5,24,11,4,ES1983A,2.082141,41.32177
7855,2023-11-24 06:00:00,22.0,25.045635738831617,44.2,32.0,6,24,11,4,ES1983A,2.082141,41.32177
7856,2023-11-24 07:00:00,24.0,25.045635738831617,52.1,32.0,7,24,11,4,ES1983A,2.082141,41.32177
7857,2023-11-24 08:00:00,25.0,25.045635738831617,55.1,34.0,8,24,11,4,ES1983A,2.082141,41.32177
7858,2023-11-24 09:00:00,24.30089566690874,25.045635738831617,53.4,42.0,9,24,11,4,ES1983A,2.082141,41.32177
7859,2023-11-24 10:00:00,24.30089566690874,25.045635738831617,47.3,40.0,10,24,11,4,ES1983A,2.082141,41.32177
7860,2023-11-24 11:00:00,24.30089566690874,25.045635738831617,40.4,43.0,11,24,11,4,ES1983A,2.082141,41.32177
7861,2023-11-24 12:00:00,24.30089566690874,25.045635738831617,42.3,47.0,12,24,11,4,ES1983A,2.082141,41.32177
7862,2023-11-24 13:00:00,25.0,25.045635738831617,45.2,50.0,13,24,11,4,ES1983A,2.082141,41.32177
7863,2023-11-24 14:00:00,22.0,25.045635738831617,41.9,50.0,14,24,11,4,ES1983A,2.082141,41.32177
